class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
p,5.27,f,,g,f,d,c,w,5.03,9.14,b,,n,,,f,f,,l,w
p,6.39,x,,n,f,d,c,w,6.3,10.66,b,,n,,,f,f,,l,w
p,4.92,x,,n,f,d,c,y,5.33,9.91,b,,n,,,f,f,,d,w
p,5.21,x,,g,f,d,c,w,5.71,10.15,b,,n,,,f,f,,l,w
p,6.29,f,,n,f,d,c,y,5.06,9.56,b,,n,,,f,f,,d,a
p,5.95,x,,n,f,d,c,y,5.63,9.96,b,,n,,,f,f,,d,w
p,5.65,x,,g,f,d,c,w,6.0,10.55,b,,n,,,f,f,,l,w
p,6.1,x,,g,f,d,c,y,5.69,9.67,b,,n,,,f,f,,l,a
p,5.78,x,,n,f,d,c,y,5.19,9.85,b,,n,,,f,f,,d,a
p,5.78,f,,n,f,d,c,y,5.49,10.19,b,,n,,,f,f,,l,a
p,5.56,f,,g,f,d,c,w,5.42,9.72,b,,n,,,f,f,,l,a
p,5.99,f,,n,f,d,c,w,5.39,9.88,b,,n,,,f,f,,d,a
p,5.86,x,,n,f,d,c,w,5.4,10.22,b,,n,,,f,f,,l,w
p,5.39,f,,g,f,d,c,w,5.83,10.57,b,,n,,,f,f,,d,a
p,5.52,x,,n,f,d,c,w,5.89,10.52,b,,n,,,f,f,,l,w
p,6.96,x,,g,f,d,c,w,5.55,9.86,b,,n,,,f,f,,l,w
p,5.07,x,,g,f,d,c,y,3.98,7.88,b,,n,,,f,f,,d,a
p,5.97,f,,g,f,d,c,y,5.02,10.21,b,,n,,,f,f,,l,w
p,5.26,f,,n,f,d,c,w,4.92,8.98,b,,n,,,f,f,,d,a
p,6.5,f,,n,f,d,c,y,6.06,9.26,b,,n,,,f,f,,l,a
p,6.36,x,,g,f,d,c,y,5.98,10.45,b,,n,,,f,f,,l,a
p,6.04,x,,g,f,d,c,y,5.68,10.98,b,,n,,,f,f,,d,w
p,5.31,x,,n,f,d,c,y,4.79,8.75,b,,n,,,f,f,,l,w
p,4.56,f,,g,f,d,c,w,4.98,9.16,b,,n,,,f,f,,l,w
p,5.27,f,,g,f,d,c,y,5.29,10.05,b,,n,,,f,f,,l,w
p,5.7,f,,g,f,d,c,w,5.09,8.98,b,,n,,,f,f,,l,a
p,6.1,f,,n,f,d,c,y,6.41,10.96,b,,n,,,f,f,,l,w
p,5.92,f,,g,f,d,c,y,5.0,9.19,b,,n,,,f,f,,l,w
p,5.56,f,,n,f,d,c,y,5.61,10.5,b,,n,,,f,f,,l,w
p,5.71,f,,g,f,d,c,y,5.17,8.95,b,,n,,,f,f,,l,a
p,5.79,x,,n,f,d,c,y,5.76,9.49,b,,n,,,f,f,,l,w
p,6.21,x,,n,f,d,c,y,5.46,9.41,b,,n,,,f,f,,l,w
p,5.52,f,,g,f,d,c,w,5.8,9.77,b,,n,,,f,f,,d,w
p,5.77,x,,g,f,d,c,y,4.81,8.97,b,,n,,,f,f,,l,w
p,4.91,f,,g,f,d,c,y,5.51,9.44,b,,n,,,f,f,,d,w
p,5.72,x,,g,f,d,c,w,4.97,9.65,b,,n,,,f,f,,l,a
p,6.22,f,,n,f,d,c,y,5.12,8.98,b,,n,,,f,f,,l,a
p,6.48,f,,g,f,d,c,w,6.21,9.93,b,,n,,,f,f,,d,w
p,5.67,f,,n,f,d,c,w,4.62,8.83,b,,n,,,f,f,,l,a
p,6.23,f,,g,f,d,c,y,5.87,10.2,b,,n,,,f,f,,d,w
p,5.74,x,,n,f,d,c,y,5.91,11.01,b,,n,,,f,f,,d,w
p,7.29,x,,g,f,d,c,w,6.14,10.45,b,,n,,,f,f,,d,w
p,5.7,f,,n,f,d,c,y,6.33,10.8,b,,n,,,f,f,,l,w
p,6.21,f,,n,f,d,c,y,5.16,8.96,b,,n,,,f,f,,l,a
p,5.81,f,,g,f,d,c,w,5.89,9.41,b,,n,,,f,f,,d,w
p,5.4,f,,n,f,d,c,y,5.52,9.81,b,,n,,,f,f,,d,w
p,7.09,x,,n,f,d,c,w,6.33,12.27,b,,n,,,f,f,,d,a
p,5.46,f,,g,f,d,c,w,4.61,8.2,b,,n,,,f,f,,d,w
p,6.54,f,,g,f,d,c,w,5.64,10.47,b,,n,,,f,f,,l,a
p,6.66,f,,g,f,d,c,w,4.82,9.86,b,,n,,,f,f,,d,w
p,5.88,x,,g,f,d,c,y,5.27,10.36,b,,n,,,f,f,,d,w
p,6.9,x,,n,f,d,c,w,5.86,11.26,b,,n,,,f,f,,d,w
p,5.28,x,,n,f,d,c,w,4.67,7.92,b,,n,,,f,f,,d,a
p,7.3,x,,n,f,d,c,w,5.71,11.49,b,,n,,,f,f,,l,a
p,5.65,x,,n,f,d,c,y,5.67,11.32,b,,n,,,f,f,,d,w
p,5.99,x,,n,f,d,c,y,5.47,10.66,b,,n,,,f,f,,d,w
p,6.76,f,,g,f,d,c,w,6.82,11.38,b,,n,,,f,f,,l,w
p,6.33,f,,n,f,d,c,y,5.78,9.3,b,,n,,,f,f,,d,w
p,5.5,f,,n,f,d,c,y,5.05,10.38,b,,n,,,f,f,,d,w
p,6.37,f,,g,f,d,c,w,5.27,10.21,b,,n,,,f,f,,l,w
p,5.96,f,,g,f,d,c,y,5.59,9.82,b,,n,,,f,f,,d,w
p,4.68,x,,g,f,d,c,w,4.05,8.73,b,,n,,,f,f,,d,w
p,5.77,x,,g,f,d,c,y,6.11,10.56,b,,n,,,f,f,,l,a
p,6.81,f,,g,f,d,c,w,5.82,10.48,b,,n,,,f,f,,l,a
p,6.67,x,,n,f,d,c,w,5.51,9.9,b,,n,,,f,f,,l,a
p,4.9,x,,g,f,d,c,w,4.55,9.13,b,,n,,,f,f,,l,a
p,5.04,f,,n,f,d,c,w,5.18,8.91,b,,n,,,f,f,,d,w
p,6.88,f,,g,f,d,c,y,4.84,8.56,b,,n,,,f,f,,l,w
p,5.75,f,,n,f,d,c,y,6.16,10.7,b,,n,,,f,f,,l,a
p,7.09,x,,g,f,d,c,w,5.08,9.38,b,,n,,,f,f,,d,w
p,5.21,f,,g,f,d,c,w,4.92,8.91,b,,n,,,f,f,,d,a
p,6.81,f,,g,f,d,c,w,6.28,11.68,b,,n,,,f,f,,d,a
p,5.42,f,,g,f,d,c,w,6.61,11.42,b,,n,,,f,f,,d,w
p,6.91,f,,g,f,d,c,y,5.11,10.13,b,,n,,,f,f,,d,a
p,6.07,f,,n,f,d,c,y,5.16,9.96,b,,n,,,f,f,,l,w
p,5.92,x,,n,f,d,c,w,4.86,9.5,b,,n,,,f,f,,l,a
p,5.26,f,,n,f,d,c,w,5.31,10.31,b,,n,,,f,f,,l,a
p,4.82,x,,n,f,d,c,w,5.84,9.27,b,,n,,,f,f,,l,w
p,5.95,f,,g,f,d,c,w,5.43,9.64,b,,n,,,f,f,,l,a
p,5.67,f,,g,f,d,c,y,5.2,9.09,b,,n,,,f,f,,l,a
p,5.34,f,,n,f,d,c,y,5.25,10.8,b,,n,,,f,f,,l,a
p,6.43,x,,n,f,d,c,y,6.24,10.65,b,,n,,,f,f,,d,a
p,5.8,x,,g,f,d,c,y,4.89,8.87,b,,n,,,f,f,,l,w
p,6.37,f,,g,f,d,c,w,5.76,10.0,b,,n,,,f,f,,d,a
p,5.33,f,,n,f,d,c,y,5.15,8.8,b,,n,,,f,f,,d,w
p,7.82,x,,n,f,d,c,w,6.01,10.53,b,,n,,,f,f,,d,w
p,5.52,f,,g,f,d,c,w,5.42,10.1,b,,n,,,f,f,,d,a
p,5.67,x,,n,f,d,c,y,5.62,9.6,b,,n,,,f,f,,l,w
p,5.22,x,,g,f,d,c,w,5.0,9.84,b,,n,,,f,f,,d,w
p,5.28,x,,g,f,d,c,w,5.32,9.45,b,,n,,,f,f,,d,a
p,6.04,f,,g,f,d,c,y,5.53,9.47,b,,n,,,f,f,,d,a
p,5.19,x,,n,f,d,c,y,5.39,9.97,b,,n,,,f,f,,d,w
p,6.2,f,,n,f,d,c,w,5.86,10.48,b,,n,,,f,f,,l,w
p,6.51,x,,n,f,d,c,w,4.96,9.77,b,,n,,,f,f,,d,w
p,5.38,x,,g,f,d,c,w,5.53,10.2,b,,n,,,f,f,,l,a
p,6.9,f,,g,f,d,c,y,5.56,9.9,b,,n,,,f,f,,l,a
p,6.12,f,,n,f,d,c,y,5.81,10.33,b,,n,,,f,f,,l,w
p,4.85,f,,g,f,d,c,w,4.86,10.0,b,,n,,,f,f,,l,a
p,5.21,x,,n,f,d,c,w,5.1,9.69,b,,n,,,f,f,,d,w
p,5.83,f,,g,f,d,c,y,5.47,9.35,b,,n,,,f,f,,l,a
p,6.78,f,,n,f,d,c,y,5.44,9.99,b,,n,,,f,f,,d,a
p,5.76,f,,n,f,d,c,w,5.13,10.43,b,,n,,,f,f,,l,w
p,6.24,f,,n,f,d,c,w,5.08,10.11,b,,n,,,f,f,,d,a
p,5.26,x,,n,f,d,c,y,5.15,8.56,b,,n,,,f,f,,l,a
p,5.32,f,,n,f,d,c,w,5.3,9.85,b,,n,,,f,f,,l,w
p,6.29,f,,n,f,d,c,w,5.47,11.33,b,,n,,,f,f,,d,w
p,6.79,x,,g,f,d,c,w,5.93,10.27,b,,n,,,f,f,,l,a
p,5.62,f,,n,f,d,c,w,5.55,11.17,b,,n,,,f,f,,l,a
p,6.21,x,,g,f,d,c,w,6.2,11.46,b,,n,,,f,f,,l,w
p,5.46,f,,g,f,d,c,y,6.03,9.91,b,,n,,,f,f,,d,a
p,6.44,x,,n,f,d,c,w,5.71,10.07,b,,n,,,f,f,,l,w
p,5.63,x,,n,f,d,c,w,4.89,8.74,b,,n,,,f,f,,d,a
p,4.26,x,,g,f,d,c,w,4.45,9.16,b,,n,,,f,f,,d,a
p,6.53,f,,n,f,d,c,w,5.24,9.68,b,,n,,,f,f,,d,a
p,5.52,f,,g,f,d,c,w,5.23,9.97,b,,n,,,f,f,,d,a
p,5.32,x,,g,f,d,c,y,4.91,9.16,b,,n,,,f,f,,d,w
p,5.09,f,,n,f,d,c,y,5.25,8.12,b,,n,,,f,f,,l,w
p,6.39,f,,g,f,d,c,w,5.24,9.39,b,,n,,,f,f,,d,a
p,5.99,x,,g,f,d,c,w,5.02,10.59,b,,n,,,f,f,,d,a
p,5.37,f,,g,f,d,c,w,5.4,8.6,b,,n,,,f,f,,d,w
p,6.19,x,,n,f,d,c,w,5.77,10.2,b,,n,,,f,f,,l,w
p,5.59,f,,n,f,d,c,w,5.18,10.12,b,,n,,,f,f,,d,w
p,6.97,x,,n,f,d,c,y,5.58,10.89,b,,n,,,f,f,,d,a
p,6.47,x,,n,f,d,c,y,6.66,12.8,b,,n,,,f,f,,l,w
p,5.4,x,,n,f,d,c,y,5.12,10.14,b,,n,,,f,f,,d,a
p,5.56,x,,g,f,d,c,y,5.17,9.76,b,,n,,,f,f,,l,a
p,6.04,x,,n,f,d,c,w,5.33,9.48,b,,n,,,f,f,,d,w
p,7.47,x,,g,f,d,c,y,5.37,10.77,b,,n,,,f,f,,l,a
p,6.58,x,,g,f,d,c,y,5.96,9.92,b,,n,,,f,f,,l,w
p,4.67,f,,n,f,d,c,w,4.75,8.79,b,,n,,,f,f,,l,w
p,6.18,f,,n,f,d,c,y,6.49,11.25,b,,n,,,f,f,,l,w
p,6.51,x,,g,f,d,c,y,5.14,10.22,b,,n,,,f,f,,d,a
p,7.17,x,,n,f,d,c,y,5.53,10.65,b,,n,,,f,f,,l,a
p,6.66,f,,n,f,d,c,w,6.33,11.04,b,,n,,,f,f,,d,a
p,5.38,x,,g,f,d,c,y,4.94,10.09,b,,n,,,f,f,,l,w
p,6.08,x,,g,f,d,c,w,6.17,11.05,b,,n,,,f,f,,l,a
p,6.07,x,,n,f,d,c,w,4.7,8.89,b,,n,,,f,f,,l,w
p,6.44,x,,n,f,d,c,y,5.85,10.16,b,,n,,,f,f,,d,w
p,6.14,x,,g,f,d,c,w,4.97,8.52,b,,n,,,f,f,,l,w
p,6.26,x,,g,f,d,c,y,5.39,9.76,b,,n,,,f,f,,l,a
p,5.45,x,,g,f,d,c,y,5.99,10.75,b,,n,,,f,f,,d,a
p,6.67,x,,g,f,d,c,w,5.84,9.69,b,,n,,,f,f,,l,w
p,6.37,x,,n,f,d,c,y,5.0,9.49,b,,n,,,f,f,,l,a
p,5.39,x,,g,f,d,c,w,5.29,9.72,b,,n,,,f,f,,d,a
p,6.76,x,,n,f,d,c,w,6.14,10.86,b,,n,,,f,f,,d,a
p,6.34,x,,n,f,d,c,y,6.2,11.0,b,,n,,,f,f,,d,a
p,5.83,x,,n,f,d,c,w,5.25,9.3,b,,n,,,f,f,,l,w
p,4.87,f,,n,f,d,c,y,4.9,9.11,b,,n,,,f,f,,l,a
p,6.22,f,,g,f,d,c,y,5.11,10.87,b,,n,,,f,f,,l,a
p,5.71,f,,n,f,d,c,y,6.15,9.41,b,,n,,,f,f,,l,w
p,5.98,f,,n,f,d,c,y,5.17,10.36,b,,n,,,f,f,,l,w
p,5.79,x,,g,f,d,c,y,5.77,10.06,b,,n,,,f,f,,d,w
p,5.91,x,,n,f,d,c,y,5.71,9.95,b,,n,,,f,f,,l,a
p,5.65,f,,n,f,d,c,y,5.57,8.9,b,,n,,,f,f,,l,w
p,6.74,f,,g,f,d,c,y,6.22,11.83,b,,n,,,f,f,,l,w
p,4.72,f,,g,f,d,c,y,4.58,8.98,b,,n,,,f,f,,d,w
p,5.68,x,,g,f,d,c,w,6.34,10.7,b,,n,,,f,f,,l,a
p,5.92,f,,g,f,d,c,y,4.72,9.81,b,,n,,,f,f,,l,w
p,5.5,x,,g,f,d,c,y,5.35,8.97,b,,n,,,f,f,,d,w
p,5.66,f,,n,f,d,c,w,5.28,8.93,b,,n,,,f,f,,l,a
p,6.87,f,,g,f,d,c,y,5.74,9.35,b,,n,,,f,f,,l,a
p,6.74,f,,n,f,d,c,w,5.85,10.41,b,,n,,,f,f,,d,a
p,6.57,f,,n,f,d,c,w,6.4,10.78,b,,n,,,f,f,,l,a
p,6.0,f,,g,f,d,c,w,5.58,9.96,b,,n,,,f,f,,l,a
p,5.88,x,,n,f,d,c,y,5.89,9.99,b,,n,,,f,f,,d,w
p,6.39,f,,n,f,d,c,w,5.16,9.89,b,,n,,,f,f,,l,w
p,6.89,f,,g,f,d,c,y,6.37,11.15,b,,n,,,f,f,,d,a
p,5.54,x,,g,f,d,c,w,4.64,7.61,b,,n,,,f,f,,d,a
p,5.03,f,,g,f,d,c,y,4.72,9.22,b,,n,,,f,f,,l,w
p,6.12,f,,n,f,d,c,w,5.36,9.62,b,,n,,,f,f,,l,a
p,5.76,f,,g,f,d,c,w,5.48,9.9,b,,n,,,f,f,,l,w
p,7.89,x,,n,f,d,c,y,6.05,11.74,b,,n,,,f,f,,l,w
p,6.57,f,,n,f,d,c,w,5.77,10.79,b,,n,,,f,f,,d,w
p,5.68,x,,g,f,d,c,w,5.34,9.01,b,,n,,,f,f,,d,a
p,4.99,x,,n,f,d,c,w,4.91,9.87,b,,n,,,f,f,,d,a
p,5.81,x,,n,f,d,c,y,4.97,8.86,b,,n,,,f,f,,l,w
p,6.56,f,,n,f,d,c,w,5.35,9.68,b,,n,,,f,f,,d,w
p,6.33,f,,n,f,d,c,w,5.7,10.04,b,,n,,,f,f,,d,w
p,4.96,f,,g,f,d,c,y,5.89,9.64,b,,n,,,f,f,,d,w
p,6.49,x,,n,f,d,c,y,5.1,10.49,b,,n,,,f,f,,l,a
p,5.39,x,,n,f,d,c,w,5.49,8.96,b,,n,,,f,f,,d,a
p,5.36,x,,g,f,d,c,y,4.96,9.81,b,,n,,,f,f,,l,w
p,6.15,x,,n,f,d,c,w,5.68,9.68,b,,n,,,f,f,,d,w
p,5.48,f,,n,f,d,c,w,5.02,9.65,b,,n,,,f,f,,l,a
p,6.99,x,,n,f,d,c,w,6.38,11.07,b,,n,,,f,f,,d,w
p,6.15,x,,g,f,d,c,w,6.13,10.35,b,,n,,,f,f,,l,w
p,6.63,x,,n,f,d,c,w,5.83,10.19,b,,n,,,f,f,,l,w
p,6.09,x,,n,f,d,c,y,5.9,10.3,b,,n,,,f,f,,d,w
p,6.25,f,,g,f,d,c,w,4.83,9.25,b,,n,,,f,f,,l,w
p,6.29,f,,n,f,d,c,y,5.15,10.07,b,,n,,,f,f,,l,a
p,5.1,f,,g,f,d,c,y,4.67,8.66,b,,n,,,f,f,,l,w
p,6.32,f,,n,f,d,c,w,5.21,10.04,b,,n,,,f,f,,l,a
p,6.17,f,,g,f,d,c,y,6.55,10.52,b,,n,,,f,f,,d,a
p,6.47,f,,g,f,d,c,y,5.78,10.66,b,,n,,,f,f,,l,a
p,6.8,x,,n,f,d,c,w,6.18,10.24,b,,n,,,f,f,,l,w
p,7.59,x,,g,f,d,c,y,6.52,11.47,b,,n,,,f,f,,l,w
p,5.3,x,,n,f,d,c,w,5.1,8.72,b,,n,,,f,f,,l,a
p,6.85,f,,n,f,d,c,w,5.55,9.86,b,,n,,,f,f,,d,w
p,5.79,f,,g,f,d,c,w,5.7,9.83,b,,n,,,f,f,,d,w
p,6.69,f,,n,f,d,c,y,6.06,11.41,b,,n,,,f,f,,l,a
p,5.55,x,,g,f,d,c,w,6.38,10.8,b,,n,,,f,f,,l,a
p,6.09,f,,n,f,d,c,w,5.7,11.2,b,,n,,,f,f,,d,w
p,5.85,x,,n,f,d,c,w,5.46,10.11,b,,n,,,f,f,,l,a
p,6.58,x,,g,f,d,c,w,5.83,10.9,b,,n,,,f,f,,d,a
p,6.03,f,,g,f,d,c,y,4.93,9.58,b,,n,,,f,f,,d,a
p,7.2,f,,g,f,d,c,w,5.83,10.73,b,,n,,,f,f,,l,a
p,6.36,f,,n,f,d,c,w,5.79,10.56,b,,n,,,f,f,,l,a
p,5.91,f,,g,f,d,c,y,5.54,8.41,b,,n,,,f,f,,l,a
p,5.52,f,,g,f,d,c,w,5.51,9.08,b,,n,,,f,f,,d,w
p,7.56,x,,g,f,d,c,y,5.92,11.22,b,,n,,,f,f,,l,a
p,6.42,x,,n,f,d,c,y,5.93,9.61,b,,n,,,f,f,,d,a
p,6.6,x,,g,f,d,c,y,5.53,10.55,b,,n,,,f,f,,d,w
p,5.76,f,,n,f,d,c,w,6.15,10.9,b,,n,,,f,f,,d,w
p,5.3,x,,n,f,d,c,y,5.3,9.48,b,,n,,,f,f,,l,a
p,6.37,x,,n,f,d,c,w,5.24,9.1,b,,n,,,f,f,,l,a
p,5.28,f,,g,f,d,c,y,5.12,9.05,b,,n,,,f,f,,d,w
p,5.1,f,,g,f,d,c,y,4.69,9.3,b,,n,,,f,f,,d,w
e,6.92,s,,n,f,d,c,w,5.25,8.33,,s,w,,,f,f,,l,a
e,5.42,s,,n,f,d,c,w,4.85,7.73,,s,w,,,f,f,,l,u
e,6.79,s,,n,f,d,c,w,7.21,8.84,,s,w,,,f,f,,l,a
e,6.66,s,,n,f,d,c,w,5.7,8.56,,s,w,,,f,f,,h,a
e,6.09,s,,n,f,d,c,w,5.59,8.26,,s,w,,,f,f,,d,a
e,6.2,s,,n,f,d,c,w,4.11,7.85,,s,w,,,f,f,,d,u
e,5.96,s,,n,f,d,c,w,5.64,7.79,,s,w,,,f,f,,d,a
e,6.24,s,,n,f,d,c,w,6.77,8.63,,s,w,,,f,f,,h,a
e,5.6,s,,n,f,d,c,w,5.17,8.27,,s,w,,,f,f,,h,a
e,5.71,s,,n,f,d,c,w,4.87,7.48,,s,w,,,f,f,,d,a
e,5.52,s,,n,f,d,c,w,4.95,7.98,,s,w,,,f,f,,l,u
e,6.3,s,,n,f,d,c,w,4.54,8.29,,s,w,,,f,f,,l,a
e,5.29,s,,n,f,d,c,w,4.3,6.78,,s,w,,,f,f,,d,u
e,5.24,s,,n,f,d,c,w,4.52,7.19,,s,w,,,f,f,,h,a
e,6.36,s,,n,f,d,c,w,4.67,7.94,,s,w,,,f,f,,h,a
e,6.76,s,,n,f,d,c,w,5.41,8.39,,s,w,,,f,f,,h,u
e,5.87,s,,n,f,d,c,w,4.65,8.3,,s,w,,,f,f,,h,u
e,5.44,s,,n,f,d,c,w,5.41,8.25,,s,w,,,f,f,,h,a
e,6.23,s,,n,f,d,c,w,4.31,8.09,,s,w,,,f,f,,h,a
e,6.6,s,,n,f,d,c,w,5.97,8.65,,s,w,,,f,f,,h,a
e,6.13,s,,n,f,d,c,w,5.38,7.5,,s,w,,,f,f,,l,u
e,6.89,s,,n,f,d,c,w,4.11,7.53,,s,w,,,f,f,,h,a
e,6.36,s,,n,f,d,c,w,4.81,7.68,,s,w,,,f,f,,h,a
e,5.32,s,,n,f,d,c,w,5.4,7.43,,s,w,,,f,f,,h,u
e,6.23,s,,n,f,d,c,w,5.51,8.37,,s,w,,,f,f,,h,a
e,6.85,s,,n,f,d,c,w,6.36,9.65,,s,w,,,f,f,,l,a
e,4.73,s,,n,f,d,c,w,4.16,7.61,,s,w,,,f,f,,l,u
e,6.47,s,,n,f,d,c,w,5.56,7.75,,s,w,,,f,f,,l,u
e,6.43,s,,n,f,d,c,w,3.78,7.86,,s,w,,,f,f,,h,u
e,5.8,s,,n,f,d,c,w,4.6,7.63,,s,w,,,f,f,,h,u
e,4.94,s,,n,f,d,c,w,5.45,7.37,,s,w,,,f,f,,l,u
e,6.21,s,,n,f,d,c,w,4.82,7.88,,s,w,,,f,f,,l,a
e,6.29,s,,n,f,d,c,w,5.2,8.21,,s,w,,,f,f,,d,u
e,7.7,s,,n,f,d,c,w,5.85,9.02,,s,w,,,f,f,,h,u
e,6.64,s,,n,f,d,c,w,4.72,8.19,,s,w,,,f,f,,h,a
e,5.25,s,,n,f,d,c,w,5.51,8.08,,s,w,,,f,f,,h,a
e,7.74,s,,n,f,d,c,w,5.3,8.84,,s,w,,,f,f,,l,a
e,6.47,s,,n,f,d,c,w,4.93,8.82,,s,w,,,f,f,,d,u
e,4.99,s,,n,f,d,c,w,3.76,6.71,,s,w,,,f,f,,d,a
e,4.72,s,,n,f,d,c,w,4.0,7.4,,s,w,,,f,f,,l,u
e,5.52,s,,n,f,d,c,w,5.12,8.37,,s,w,,,f,f,,h,u
e,5.94,s,,n,f,d,c,w,3.89,7.14,,s,w,,,f,f,,h,u
e,6.04,s,,n,f,d,c,w,4.22,6.89,,s,w,,,f,f,,l,a
e,6.1,s,,n,f,d,c,w,5.29,7.79,,s,w,,,f,f,,l,a
e,6.27,s,,n,f,d,c,w,4.5,7.86,,s,w,,,f,f,,d,a
e,5.68,s,,n,f,d,c,w,4.06,7.09,,s,w,,,f,f,,h,u
e,6.56,s,,n,f,d,c,w,5.31,8.02,,s,w,,,f,f,,d,u
e,6.58,s,,n,f,d,c,w,5.36,8.3,,s,w,,,f,f,,h,a
e,5.43,s,,n,f,d,c,w,4.67,7.11,,s,w,,,f,f,,h,a
e,6.09,s,,n,f,d,c,w,4.93,7.1,,s,w,,,f,f,,d,a
e,4.9,s,,n,f,d,c,w,4.27,6.78,,s,w,,,f,f,,h,u
e,6.46,s,,n,f,d,c,w,5.47,8.33,,s,w,,,f,f,,l,u
e,6.27,s,,n,f,d,c,w,6.37,9.26,,s,w,,,f,f,,h,a
e,6.65,s,,n,f,d,c,w,4.82,7.43,,s,w,,,f,f,,h,u
e,6.16,s,,n,f,d,c,w,5.03,7.78,,s,w,,,f,f,,l,a
e,6.27,s,,n,f,d,c,w,5.64,8.64,,s,w,,,f,f,,d,u
e,6.09,s,,n,f,d,c,w,5.78,9.65,,s,w,,,f,f,,l,u
e,5.56,s,,n,f,d,c,w,5.06,7.56,,s,w,,,f,f,,l,a
e,6.97,s,,n,f,d,c,w,6.02,8.68,,s,w,,,f,f,,l,u
e,6.21,s,,n,f,d,c,w,4.92,8.01,,s,w,,,f,f,,d,a
e,6.43,s,,n,f,d,c,w,5.86,9.08,,s,w,,,f,f,,d,u
e,6.55,s,,n,f,d,c,w,5.52,9.06,,s,w,,,f,f,,h,u
e,6.15,s,,n,f,d,c,w,5.04,8.82,,s,w,,,f,f,,h,a
e,5.78,s,,n,f,d,c,w,4.98,7.51,,s,w,,,f,f,,l,a
e,5.32,s,,n,f,d,c,w,3.7,6.32,,s,w,,,f,f,,l,u
e,5.55,s,,n,f,d,c,w,4.24,8.11,,s,w,,,f,f,,d,a
e,6.64,s,,n,f,d,c,w,5.93,7.49,,s,w,,,f,f,,l,a
e,5.81,s,,n,f,d,c,w,4.63,7.66,,s,w,,,f,f,,d,u
e,5.39,s,,n,f,d,c,w,4.27,8.87,,s,w,,,f,f,,h,a
e,6.13,s,,n,f,d,c,w,5.76,8.61,,s,w,,,f,f,,d,a
e,6.22,s,,n,f,d,c,w,5.57,7.43,,s,w,,,f,f,,l,a
e,5.8,s,,n,f,d,c,w,5.07,8.0,,s,w,,,f,f,,h,a
e,5.63,s,,n,f,d,c,w,3.96,7.07,,s,w,,,f,f,,l,a
e,5.61,s,,n,f,d,c,w,5.07,7.82,,s,w,,,f,f,,l,u
e,4.48,s,,n,f,d,c,w,4.05,6.97,,s,w,,,f,f,,h,a
e,5.7,s,,n,f,d,c,w,5.18,8.12,,s,w,,,f,f,,d,u
e,7.65,s,,n,f,d,c,w,6.6,8.71,,s,w,,,f,f,,d,a
e,6.67,s,,n,f,d,c,w,6.87,9.6,,s,w,,,f,f,,h,a
e,7.64,s,,n,f,d,c,w,5.9,8.25,,s,w,,,f,f,,l,a
e,5.67,s,,n,f,d,c,w,4.81,7.77,,s,w,,,f,f,,d,a
e,5.68,s,,n,f,d,c,w,4.4,7.67,,s,w,,,f,f,,h,a
e,6.91,s,,n,f,d,c,w,5.76,8.14,,s,w,,,f,f,,l,a
e,4.94,s,,n,f,d,c,w,4.58,7.58,,s,w,,,f,f,,h,a
e,5.96,s,,n,f,d,c,w,5.19,8.17,,s,w,,,f,f,,d,u
e,6.15,s,,n,f,d,c,w,6.03,8.84,,s,w,,,f,f,,d,u
e,6.58,s,,n,f,d,c,w,5.42,8.38,,s,w,,,f,f,,l,a
e,5.54,s,,n,f,d,c,w,3.32,6.59,,s,w,,,f,f,,h,u
e,6.46,s,,n,f,d,c,w,5.75,9.47,,s,w,,,f,f,,h,u
e,6.12,s,,n,f,d,c,w,5.73,8.43,,s,w,,,f,f,,d,a
e,6.06,s,,n,f,d,c,w,4.74,7.1,,s,w,,,f,f,,d,a
e,5.95,s,,n,f,d,c,w,5.38,7.91,,s,w,,,f,f,,h,a
e,7.04,s,,n,f,d,c,w,4.74,9.14,,s,w,,,f,f,,h,u
e,7.31,s,,n,f,d,c,w,6.33,8.84,,s,w,,,f,f,,h,u
e,6.6,s,,n,f,d,c,w,5.08,7.24,,s,w,,,f,f,,d,a
e,5.33,s,,n,f,d,c,w,4.36,7.05,,s,w,,,f,f,,h,u
e,4.92,s,,n,f,d,c,w,4.73,7.38,,s,w,,,f,f,,h,u
e,5.35,s,,n,f,d,c,w,4.46,7.42,,s,w,,,f,f,,h,a
e,5.06,s,,n,f,d,c,w,3.77,7.42,,s,w,,,f,f,,h,a
e,5.75,s,,n,f,d,c,w,5.57,7.39,,s,w,,,f,f,,d,a
e,7.51,s,,n,f,d,c,w,5.31,8.83,,s,w,,,f,f,,h,u
e,6.54,s,,n,f,d,c,w,4.34,7.11,,s,w,,,f,f,,l,a
e,5.64,s,,n,f,d,c,w,5.07,7.4,,s,w,,,f,f,,h,u
e,5.27,s,,n,f,d,c,w,4.26,7.35,,s,w,,,f,f,,d,u
e,6.89,s,,n,f,d,c,w,4.77,7.9,,s,w,,,f,f,,h,a
e,5.75,s,,n,f,d,c,w,4.63,7.8,,s,w,,,f,f,,d,u
